id,label
85991,5
85992,4
85993,13
85994,3
85995,14
85996,14
85997,13
85998,4
85999,5
86000,17
86001,13
86002,0
86003,4
86004,13
86005,0
86006,14
86007,14
86008,18
86009,1
86010,3
86011,17
86012,18
86013,17
86014,3
86015,2
86016,3
86017,3
86018,0
86019,14
86020,0
86021,2
86022,0
86023,5
86024,0
86025,5
86026,4
86027,3
86028,7
86029,2
86030,13
86031,5
86032,0
86033,0
86034,2
86035,0
86036,17
86037,16
86038,2
86039,0
86040,18
86041,13
86042,5
86043,16
86044,1
86045,14
86046,9
86047,5
86048,16
86049,14
86050,0
86051,4
86052,16
86053,0
86054,13
86055,17
86056,2
86057,2
86058,0
86059,14
86060,4
86061,3
86062,3
86063,10
86064,0
86065,0
86066,7
86067,16
86068,13
86069,4
86070,0
86071,3
86072,7
86073,14
86074,13
86075,3
86076,16
86077,0
86078,8
86079,7
86080,0
86081,16
86082,2
86083,17
86084,21
86085,16
86086,0
86087,16
86088,10
86089,13
86090,0
86091,4
86092,10
86093,16
86094,3
86095,3
86096,2
86097,17
86098,4
86099,17
86100,13
86101,3
86102,3
86103,18
86104,0
86105,5
86106,14
86107,4
86108,0
86109,0
86110,14
86111,18
86112,0
86113,6
86114,3
86115,3
86116,3
86117,4
86118,0
86119,16
86120,0
86121,14
86122,0
86123,14
86124,13
86125,0
86126,2
86127,4
86128,13
86129,0
86130,0
86131,3
86132,18
86133,1
86134,14
86135,0
86136,14
86137,14
86138,0
86139,3
86140,2
86141,4
86142,14
86143,4
86144,3
86145,3
86146,2
86147,11
86148,0
86149,6
86150,17
86151,1
86152,17
86153,13
86154,0
86155,4
86156,3
86157,5
86158,3
86159,1
86160,0
86161,4
86162,16
86163,5
86164,0
86165,0
86166,2
86167,16
86168,5
86169,7
86170,3
86171,0
86172,16
86173,17
86174,16
86175,14
86176,7
86177,14
86178,17
86179,3
86180,16
86181,2
86182,5
86183,16
86184,5
86185,13
86186,21
86187,1
86188,16
86189,2
86190,0
86191,2
86192,3
86193,0
86194,0
86195,0
86196,9
86197,7
86198,0
86199,7
86200,3
86201,2
86202,0
86203,12
86204,14
86205,0
86206,3
86207,14
86208,17
86209,2
86210,21
86211,3
86212,7
86213,14
86214,17
86215,0
86216,3
86217,3
86218,16
86219,5
86220,17
86221,16
86222,13
86223,0
86224,7
86225,7
86226,5
86227,3
86228,14
86229,9
86230,13
86231,0
86232,14
86233,10
86234,1
86235,13
86236,16
86237,7
86238,0
86239,16
86240,0
86241,16
86242,21
86243,7
86244,0
86245,13
86246,13
86247,17
86248,1
86249,3
86250,0
86251,0
86252,4
86253,1
86254,0
86255,3
86256,3
86257,5
86258,5
86259,1
86260,0
86261,21
86262,16
86263,7
86264,3
86265,1
86266,3
86267,3
86268,3
86269,7
86270,7
86271,16
86272,13
86273,1
86274,7
86275,8
86276,5
86277,0
86278,5
86279,0
86280,6
86281,13
86282,14
86283,5
86284,14
86285,3
86286,13
86287,7
86288,5
86289,16
86290,3
86291,17
86292,5
86293,1
86294,4
86295,3
86296,17
86297,7
86298,7
86299,2
86300,7
86301,7
86302,5
86303,7
86304,0
86305,5
86306,3
86307,5
86308,3
86309,3
86310,0
86311,0
86312,16
86313,5
86314,13
86315,0
86316,7
86317,18
86318,16
86319,3
86320,3
86321,17
86322,7
86323,16
86324,21
86325,0
86326,8
86327,13
86328,16
86329,7
86330,14
86331,17
86332,3
86333,3
86334,17
86335,16
86336,14
86337,16
86338,7
86339,0
86340,13
86341,5
86342,2
86343,2
86344,3
86345,7
86346,3
86347,0
86348,14
86349,4
86350,4
86351,2
86352,19
86353,13
86354,3
86355,5
86356,14
86357,16
86358,21
86359,16
86360,0
86361,7
86362,14
86363,6
86364,9
86365,3
86366,4
86367,0
86368,16
86369,14
86370,0
86371,7
86372,18
86373,3
86374,13
86375,7
86376,14
86377,2
86378,3
86379,0
86380,3
86381,17
86382,10
86383,5
86384,0
86385,0
86386,2
86387,14
86388,5
86389,17
86390,3
86391,5
86392,16
86393,0
86394,4
86395,2
86396,13
86397,4
86398,4
86399,0
86400,5
86401,13
86402,1
86403,7
86404,0
86405,1
86406,5
86407,0
86408,5
86409,17
86410,21
86411,0
86412,0
86413,16
86414,4
86415,0
86416,7
86417,16
86418,7
86419,3
86420,2
86421,7
86422,5
86423,0
86424,0
86425,7
86426,7
86427,4
86428,7
86429,0
86430,1
86431,7
86432,11
86433,13
86434,17
86435,2
86436,3
86437,4
86438,19
86439,5
86440,2
86441,4
86442,3
86443,4
86444,5
86445,17
86446,3
86447,2
86448,5
86449,14
86450,17
86451,3
86452,3
86453,17
86454,14
86455,17
86456,17
86457,13
86458,4
86459,5
86460,14
86461,3
86462,21
86463,7
86464,4
86465,2
86466,0
86467,13
86468,2
86469,14
86470,17
86471,2
86472,18
86473,0
86474,0
86475,7
86476,1
86477,17
86478,11
86479,14
86480,4
86481,0
86482,4
86483,17
86484,4
86485,13
86486,21
86487,16
86488,0
86489,1
86490,5
86491,0
86492,5
86493,13
86494,5
86495,4
86496,5
86497,19
86498,0
86499,17
86500,14
86501,13
86502,4
86503,5
86504,16
86505,9
86506,14
86507,14
86508,4
86509,17
86510,16
86511,16
86512,5
86513,14
86514,1
86515,0
86516,2
86517,13
86518,0
86519,17
86520,7
86521,0
86522,14
86523,9
86524,2
86525,7
86526,17
86527,1
86528,5
86529,7
86530,0
86531,18
86532,1
86533,16
86534,1
86535,16
86536,13
86537,4
86538,12
86539,0
86540,14
86541,7
86542,4
86543,17
86544,4
86545,21
86546,5
86547,14
86548,13
86549,6
86550,7
86551,13
86552,3
86553,17
86554,18
86555,7
86556,4
86557,3
86558,3
86559,4
86560,4
86561,13
86562,4
86563,16
86564,7
86565,0
86566,3
86567,3
86568,13
86569,18
86570,18
86571,14
86572,7
86573,10
86574,13
86575,1
86576,21
86577,2
86578,13
86579,7
86580,3
86581,16
86582,3
86583,17
86584,13
86585,17
86586,16
86587,13
86588,14
86589,1
86590,17
86591,0
86592,16
86593,2
86594,14
86595,7
86596,11
86597,17
86598,0
86599,2
86600,17
86601,2
86602,17
86603,13
86604,1
86605,5
86606,17
86607,0
86608,13
86609,8
86610,16
86611,14
86612,22
86613,3
86614,17
86615,4
86616,16
86617,17
86618,16
86619,2
86620,16
86621,2
86622,4
86623,13
86624,18
86625,17
86626,7
86627,13
86628,2
86629,7
86630,18
86631,0
86632,3
86633,0
86634,7
86635,18
86636,17
86637,0
86638,5
86639,0
86640,2
86641,13
86642,7
86643,0
86644,7
86645,3
86646,16
86647,0
86648,0
86649,13
86650,16
86651,9
86652,13
86653,2
86654,0
86655,13
86656,3
86657,0
86658,4
86659,4
86660,3
86661,4
86662,5
86663,13
86664,16
86665,14
86666,13
86667,1
86668,19
86669,16
86670,16
86671,4
86672,1
86673,2
86674,1
86675,7
86676,16
86677,17
86678,7
86679,5
86680,2
86681,7
86682,17
86683,7
86684,14
86685,7
86686,0
86687,13
86688,6
86689,7
86690,5
86691,14
86692,17
86693,0
86694,2
86695,0
86696,0
86697,7
86698,17
86699,16
86700,19
86701,18
86702,13
86703,0
86704,4
86705,11
86706,3
86707,7
86708,4
86709,0
86710,0
86711,3
86712,14
86713,13
86714,16
86715,0
86716,0
86717,0
86718,14
86719,17
86720,3
86721,16
86722,5
86723,0
86724,3
86725,17
86726,2
86727,0
86728,7
86729,0
86730,5
86731,0
86732,11
86733,0
86734,6
86735,5
86736,3
86737,21
86738,5
86739,16
86740,19
86741,4
86742,13
86743,13
86744,7
86745,13
86746,9
86747,5
86748,7
86749,4
86750,0
86751,3
86752,3
86753,3
86754,14
86755,5
86756,16
86757,13
86758,4
86759,13
86760,3
86761,0
86762,5
86763,13
86764,2
86765,3
86766,0
86767,1
86768,0
86769,3
86770,3
86771,2
86772,2
86773,7
86774,13
86775,4
86776,7
86777,3
86778,21
86779,2
86780,19
86781,17
86782,7
86783,3
86784,0
86785,0
86786,19
86787,7
86788,3
86789,3
86790,1
86791,16
86792,3
86793,11
86794,5
86795,7
86796,16
86797,7
86798,14
86799,13
86800,0
86801,14
86802,14
86803,14
86804,1
86805,4
86806,3
86807,6
86808,2
86809,13
86810,2
86811,14
86812,3
86813,11
86814,16
86815,18
86816,5
86817,1
86818,17
86819,7
86820,7
86821,17
86822,17
86823,0
86824,16
86825,4
86826,1
86827,0
86828,0
86829,0
86830,16
86831,1
86832,0
86833,4
86834,7
86835,17
86836,14
86837,2
86838,16
86839,11
86840,5
86841,4
86842,0
86843,17
86844,2
86845,14
86846,13
86847,2
86848,4
86849,17
86850,18
86851,0
86852,13
86853,0
86854,3
86855,2
86856,5
86857,14
86858,3
86859,3
86860,0
86861,21
86862,17
86863,0
86864,4
86865,3
86866,2
86867,14
86868,16
86869,1
86870,7
86871,7
86872,21
86873,2
86874,4
86875,9
86876,14
86877,3
86878,3
86879,5
86880,18
86881,16
86882,3
86883,16
86884,5
86885,17
86886,16
86887,13
86888,21
86889,17
86890,3
86891,6
86892,1
86893,16
86894,12
86895,4
86896,14
86897,1
86898,5
86899,13
86900,14
86901,5
86902,9
86903,0
86904,6
86905,0
86906,4
86907,1
86908,14
86909,5
86910,21
86911,5
86912,2
86913,11
86914,5
86915,17
86916,0
86917,16
86918,3
86919,0
86920,16
86921,2
86922,0
86923,3
86924,3
86925,1
86926,2
86927,2
86928,11
86929,7
86930,13
86931,17
86932,3
86933,17
86934,17
86935,16
86936,9
86937,0
86938,0
86939,17
86940,3
86941,5
86942,4
86943,13
86944,14
86945,7
86946,3
86947,16
86948,13
86949,0
86950,3
86951,0
86952,18
86953,17
86954,14
86955,3
86956,19
86957,3
86958,17
86959,3
86960,14
86961,14
86962,5
86963,4
86964,3
86965,3
86966,19
86967,14
86968,11
86969,2
86970,3
86971,4
86972,3
86973,14
86974,2
86975,3
86976,0
86977,5
86978,4
86979,0
86980,14
86981,7
86982,4
86983,2
86984,1
86985,3
86986,16
86987,13
86988,0
86989,0
86990,2
86991,17
86992,3
86993,17
86994,0
86995,17
86996,0
86997,16
86998,5
86999,3
87000,14
87001,14
87002,14
87003,2
87004,17
87005,4
87006,16
87007,5
87008,7
87009,18
87010,16
87011,2
87012,3
87013,7
87014,3
87015,1
87016,3
87017,16
87018,2
87019,3
87020,5
87021,7
87022,17
87023,3
87024,18
87025,16
87026,0
87027,2
87028,7
87029,3
87030,3
87031,4
87032,5
87033,3
87034,3
87035,3
87036,16
87037,4
87038,2
87039,21
87040,17
87041,13
87042,7
87043,7
87044,13
87045,5
87046,21
87047,3
87048,16
87049,0
87050,13
87051,3
87052,16
87053,17
87054,7
87055,13
87056,0
87057,0
87058,9
87059,16
87060,0
87061,5
87062,18
87063,13
87064,2
87065,7
87066,13
87067,6
87068,0
87069,0
87070,18
87071,4
87072,3
87073,2
87074,13
87075,5
87076,13
87077,9
87078,4
87079,5
87080,5
87081,17
87082,7
87083,13
87084,13
87085,0
87086,14
87087,5
87088,17
87089,4
87090,4
87091,14
87092,4
87093,7
87094,7
87095,7
87096,14
87097,3
87098,3
87099,17
87100,7
87101,7
87102,4
87103,18
87104,4
87105,16
87106,3
87107,14
87108,5
87109,0
87110,17
87111,2
87112,13
87113,3
87114,13
87115,3
87116,16
87117,4
87118,4
87119,16
87120,16
87121,2
87122,14
87123,2
87124,3
87125,0
87126,13
87127,13
87128,16
87129,13
87130,13
87131,3
87132,16
87133,3
87134,14
87135,3
87136,5
87137,7
87138,13
87139,18
87140,18
87141,3
87142,0
87143,1
87144,5
87145,2
87146,7
87147,11
87148,4
87149,3
87150,4
87151,4
87152,0
87153,2
87154,9
87155,3
87156,3
87157,3
87158,7
87159,13
87160,13
87161,13
87162,3
87163,18
87164,14
87165,18
87166,0
87167,17
87168,2
87169,0
87170,3
87171,5
87172,17
87173,11
87174,4
87175,4
87176,17
87177,5
87178,14
87179,3
87180,14
87181,17
87182,7
87183,16
87184,0
87185,0
87186,0
87187,13
87188,8
87189,1
87190,0
87191,17
87192,2
87193,19
87194,14
87195,16
87196,2
87197,13
87198,5
87199,14
87200,6
87201,13
87202,5
87203,0
87204,7
87205,0
87206,3
87207,3
87208,1
87209,3
87210,11
87211,13
87212,4
87213,0
87214,2
87215,17
87216,9
87217,7
87218,13
87219,4
87220,5
87221,5
87222,17
87223,4
87224,2
87225,0
87226,0
87227,0
87228,7
87229,0
87230,0
87231,3
87232,13
87233,4
87234,7
87235,5
87236,7
87237,17
87238,4
87239,21
87240,5
87241,7
87242,0
87243,17
87244,16
87245,17
87246,14
87247,0
87248,3
87249,1
87250,18
87251,6
87252,21
87253,3
87254,3
87255,21
87256,3
87257,7
87258,2
87259,13
87260,16
87261,17
87262,2
87263,14
87264,0
87265,13
87266,18
87267,14
87268,0
87269,18
87270,18
87271,1
87272,9
87273,14
87274,7
87275,0
87276,14
87277,0
87278,7
87279,0
87280,5
87281,16
87282,5
87283,17
87284,0
87285,4
87286,4
87287,3
87288,18
87289,13
87290,17
87291,16
87292,17
87293,2
87294,3
87295,21
87296,2
87297,16
87298,5
87299,1
87300,16
87301,7
87302,3
87303,5
87304,17
87305,16
87306,0
87307,0
87308,19
87309,14
87310,16
87311,3
87312,0
87313,3
87314,16
87315,2
87316,3
87317,4
87318,0
87319,14
87320,13
87321,14
87322,4
87323,5
87324,4
87325,19
87326,3
87327,19
87328,0
87329,7
87330,17
87331,3
87332,3
87333,17
87334,1
87335,11
87336,7
87337,6
87338,3
87339,4
87340,17
87341,17
87342,0
87343,0
87344,17
87345,13
87346,4
87347,0
87348,4
87349,3
87350,3
87351,14
87352,3
87353,4
87354,21
87355,5
87356,2
87357,7
87358,4
87359,3
87360,2
87361,14
87362,3
87363,2
87364,14
87365,4
87366,3
87367,3
87368,16
87369,0
87370,17
87371,16
87372,7
87373,2
87374,4
87375,17
87376,2
87377,13
87378,4
87379,17
87380,14
87381,5
87382,0
87383,3
87384,3
87385,16
87386,3
87387,7
87388,3
87389,7
87390,19
87391,0
87392,16
87393,4
87394,4
87395,7
87396,3
87397,3
87398,14
87399,0
87400,7
87401,0
87402,2
87403,4
87404,14
87405,17
87406,14
87407,18
87408,5
87409,14
87410,14
87411,2
87412,5
87413,3
87414,0
87415,4
87416,14
87417,3
87418,5
87419,0
87420,9
87421,17
87422,3
87423,3
87424,2
87425,0
87426,3
87427,7
87428,17
87429,1
87430,21
87431,0
87432,4
87433,4
87434,4
87435,5
87436,3
87437,13
87438,4
87439,4
87440,4
87441,13
87442,13
87443,19
87444,2
87445,13
87446,16
87447,0
87448,13
87449,17
87450,19
87451,7
87452,17
87453,14
87454,17
87455,3
87456,5
87457,13
87458,11
87459,6
87460,16
87461,3
87462,3
87463,5
87464,3
87465,3
87466,2
87467,18
87468,0
87469,14
87470,0
87471,0
87472,8
87473,17
87474,4
87475,5
87476,3
87477,17
87478,0
87479,13
87480,0
87481,8
87482,18
87483,17
87484,0
87485,5
87486,3
87487,19
87488,5
87489,3
87490,4
87491,7
87492,17
87493,13
87494,3
87495,16
87496,17
87497,17
87498,7
87499,17
87500,14
87501,2
87502,21
87503,22
87504,3
87505,21
87506,4
87507,16
87508,3
87509,13
87510,5
87511,3
87512,11
87513,4
87514,5
87515,0
87516,3
87517,16
87518,2
87519,2
87520,21
87521,21
87522,4
87523,3
87524,2
87525,0
87526,16
87527,3
87528,16
87529,1
87530,16
87531,4
87532,14
87533,0
87534,2
87535,3
87536,11
87537,0
87538,3
87539,7
87540,2
87541,13
87542,0
87543,16
87544,13
87545,3
87546,19
87547,7
87548,21
87549,0
87550,2
87551,14
87552,7
87553,16
87554,21
87555,3
87556,13
87557,9
87558,17
87559,3
87560,0
87561,2
87562,3
87563,1
87564,14
87565,0
87566,17
87567,16
87568,0
87569,16
87570,0
87571,0
87572,13
87573,17
87574,14
87575,2
87576,18
87577,5
87578,17
87579,2
87580,14
87581,0
87582,0
87583,4
87584,1
87585,4
87586,5
87587,14
87588,14
87589,18
87590,5
87591,2
87592,7
87593,0
87594,1
87595,13
87596,0
87597,3
87598,3
87599,21
87600,0
87601,5
87602,14
87603,0
87604,0
87605,4
87606,17
87607,0
87608,5
87609,0
87610,2
87611,3
87612,14
87613,3
87614,1
87615,7
87616,2
87617,2
87618,6
87619,16
87620,2
87621,4
87622,1
87623,0
87624,17
87625,17
87626,14
87627,5
87628,4
87629,2
87630,14
87631,3
87632,4
87633,17
87634,2
87635,3
87636,0
87637,1
87638,2
87639,14
87640,7
87641,3
87642,0
87643,5
87644,4
87645,16
87646,4
87647,3
87648,16
87649,16
87650,14
87651,7
87652,13
87653,16
87654,0
87655,0
87656,3
87657,0
87658,17
87659,3
87660,2
87661,14
87662,1
87663,16
87664,0
87665,14
87666,5
87667,0
87668,3
87669,14
87670,9
87671,2
87672,16
87673,0
87674,5
87675,7
87676,7
87677,4
87678,2
87679,13
87680,17
87681,11
87682,4
87683,0
87684,4
87685,0
87686,17
87687,7
87688,0
87689,0
87690,2
87691,16
87692,17
87693,7
87694,5
87695,17
87696,2
87697,7
87698,14
87699,16
87700,4
87701,17
87702,0
87703,21
87704,16
87705,3
87706,13
87707,17
87708,17
87709,0
87710,18
87711,2
87712,0
87713,5
87714,16
87715,1
87716,5
87717,2
87718,11
87719,13
87720,3
87721,3
87722,7
87723,2
87724,5
87725,7
87726,5
87727,17
87728,14
87729,14
87730,2
87731,3
87732,18
87733,2
87734,2
87735,18
87736,14
87737,17
87738,2
87739,17
87740,4
87741,16
87742,1
87743,17
87744,2
87745,19
87746,5
87747,4
87748,13
87749,7
87750,13
87751,4
87752,4
87753,21
87754,13
87755,16
87756,2
87757,0
87758,14
87759,7
87760,2
87761,0
87762,14
87763,3
87764,3
87765,6
87766,0
87767,3
87768,17
87769,0
87770,4
87771,2
87772,14
87773,5
87774,13
87775,0
87776,17
87777,16
87778,7
87779,4
87780,3
87781,13
87782,3
87783,7
87784,0
87785,17
87786,18
87787,18
87788,4
87789,21
87790,1
87791,3
87792,5
87793,19
87794,2
87795,3
87796,14
87797,16
87798,4
87799,6
87800,2
87801,7
87802,17
87803,1
87804,7
87805,3
87806,4
87807,14
87808,2
87809,1
87810,3
87811,16
87812,13
87813,0
87814,3
87815,17
87816,7
87817,3
87818,9
87819,18
87820,21
87821,2
87822,13
87823,16
87824,3
87825,17
87826,4
87827,7
87828,21
87829,6
87830,17
87831,0
87832,14
87833,16
87834,7
87835,3
87836,18
87837,3
87838,8
87839,3
87840,14
87841,3
87842,2
87843,16
87844,0
87845,0
87846,17
87847,13
87848,0
87849,13
87850,0
87851,17
87852,5
87853,16
87854,3
87855,4
87856,3
87857,13
87858,0
87859,3
87860,6
87861,0
87862,3
87863,4
87864,1
87865,7
87866,0
87867,14
87868,0
87869,2
87870,17
87871,9
87872,16
87873,5
87874,18
87875,14
87876,5
87877,5
87878,16
87879,5
87880,3
87881,4
87882,4
87883,2
87884,5
87885,13
87886,13
87887,14
87888,0
87889,13
87890,0
87891,17
87892,13
87893,2
87894,3
87895,3
87896,3
87897,14
87898,1
87899,16
87900,16
87901,14
87902,11
87903,1
87904,7
87905,2
87906,21
87907,4
87908,0
87909,17
87910,0
87911,5
87912,5
87913,4
87914,16
87915,2
87916,3
87917,17
87918,14
87919,17
87920,17
87921,17
87922,19
87923,14
87924,13
87925,17
87926,0
87927,21
87928,9
87929,14
87930,4
87931,2
87932,21
87933,1
87934,2
87935,3
87936,16
87937,17
87938,4
87939,2
87940,14
87941,13
87942,0
87943,3
87944,0
87945,7
87946,17
87947,17
87948,3
87949,4
87950,1
87951,0
87952,0
87953,14
87954,3
87955,0
87956,3
87957,2
87958,2
87959,9
87960,13
87961,5
87962,13
87963,5
87964,14
87965,4
87966,13
87967,13
87968,2
87969,3
87970,3
87971,1
87972,17
87973,16
87974,16
87975,0
87976,3
87977,9
87978,18
87979,3
87980,18
87981,4
87982,0
87983,0
87984,19
87985,7
87986,7
87987,13
87988,3
87989,13
87990,2
87991,14
87992,14
87993,0
87994,7
87995,4
87996,17
87997,7
87998,17
87999,2
88000,3
88001,7
88002,0
88003,0
88004,2
88005,9
88006,0
88007,13
88008,1
88009,2
88010,5
88011,5
88012,3
88013,16
88014,0
88015,3
88016,0
88017,14
88018,3
88019,14
88020,0
88021,21
88022,14
88023,13
88024,2
88025,3
88026,9
88027,13
88028,16
88029,14
88030,6
88031,3
88032,14
88033,5
88034,0
88035,18
88036,0
88037,3
88038,11
88039,21
88040,4
88041,5
88042,16
88043,0
88044,5
88045,4
88046,17
88047,17
88048,3
88049,5
88050,0
88051,17
88052,0
88053,5
88054,13
88055,3
88056,14
88057,0
88058,17
88059,3
88060,16
88061,2
88062,7
88063,4
88064,13
88065,16
88066,14
88067,3
88068,14
88069,16
88070,0
88071,13
88072,5
88073,13
88074,2
88075,14
88076,14
88077,16
88078,13
88079,2
88080,13
88081,14
88082,3
88083,7
88084,16
88085,4
88086,2
88087,0
88088,3
88089,14
88090,7
88091,3
88092,1
88093,11
88094,2
88095,0
88096,18
88097,17
88098,0
88099,5
88100,17
88101,4
88102,0
88103,14
88104,16
88105,3
88106,17
88107,3
88108,2
88109,3
88110,2
88111,13
88112,13
88113,17
88114,2
88115,14
88116,13
88117,0
88118,0
88119,2
88120,0
88121,7
88122,18
88123,2
88124,0
88125,1
88126,3
88127,14
88128,11
88129,7
88130,8
88131,3
88132,3
88133,3
88134,2
88135,3
88136,14
88137,18
88138,14
88139,3
88140,3
88141,3
88142,13
88143,16
88144,9
88145,10
88146,17
88147,3
88148,3
88149,3
88150,5
88151,17
88152,19
88153,2
88154,17
88155,5
88156,16
88157,13
88158,13
88159,1
88160,0
88161,4
88162,4
88163,4
88164,5
88165,1
88166,1
88167,5
88168,7
88169,6
88170,17
88171,0
88172,3
88173,5
88174,0
88175,7
88176,13
88177,18
88178,16
88179,7
88180,3
88181,4
88182,5
88183,16
88184,6
88185,14
88186,5
88187,14
88188,5
88189,3
88190,2
88191,5
88192,4
88193,17
88194,0
88195,17
88196,7
88197,2
88198,5
88199,2
88200,3
88201,3
88202,14
88203,7
88204,3
88205,16
88206,1
88207,3
88208,5
88209,2
88210,0
88211,3
88212,4
88213,3
88214,16
88215,2
88216,0
88217,13
88218,0
88219,13
88220,0
88221,13
88222,0
88223,17
88224,1
88225,13
88226,0
88227,16
88228,19
88229,14
88230,5
88231,0
88232,14
88233,19
88234,3
88235,0
88236,17
88237,7
88238,7
88239,5
88240,13
88241,2
88242,2
88243,14
88244,7
88245,17
88246,13
88247,13
88248,9
88249,0
88250,7
88251,4
88252,14
88253,9
88254,16
88255,7
88256,18
88257,14
88258,5
88259,18
88260,3
88261,7
88262,16
88263,2
88264,3
88265,17
88266,3
88267,3
88268,21
88269,8
88270,13
88271,22
88272,0
88273,0
88274,17
88275,11
88276,0
88277,4
88278,2
88279,3
88280,14
88281,14
88282,0
88283,5
88284,17
88285,7
88286,7
88287,2
88288,16
88289,14
88290,4
88291,5
88292,0
88293,7
88294,4
88295,3
88296,17
88297,10
88298,7
88299,17
88300,13
88301,13
88302,0
88303,3
88304,4
88305,17
88306,16
88307,5
88308,7
88309,0
88310,7
88311,3
88312,16
88313,16
88314,7
88315,13
88316,13
88317,2
88318,3
88319,3
88320,4
88321,17
88322,1
88323,0
88324,0
88325,14
88326,7
88327,5
88328,17
88329,5
88330,16
88331,3
88332,0
88333,0
88334,16
88335,3
88336,3
88337,5
88338,16
88339,3
88340,4
88341,0
88342,3
88343,19
88344,13
88345,6
88346,16
88347,17
88348,18
88349,17
88350,3
88351,7
88352,5
88353,17
88354,4
88355,7
88356,17
88357,0
88358,17
88359,14
88360,1
88361,0
88362,0
88363,0
88364,16
88365,0
88366,2
88367,17
88368,11
88369,4
88370,0
88371,14
88372,16
88373,0
88374,5
88375,16
88376,3
88377,13
88378,16
88379,5
88380,17
88381,0
88382,0
88383,0
88384,2
88385,4
88386,13
88387,13
88388,14
88389,17
88390,2
88391,5
88392,4
88393,10
88394,5
88395,0
88396,3
88397,4
88398,16
88399,18
88400,1
88401,3
88402,16
88403,5
88404,17
88405,0
88406,5
88407,14
88408,14
88409,2
88410,3
88411,7
88412,16
88413,5
88414,16
88415,1
88416,0
88417,7
88418,17
88419,3
88420,0
88421,0
88422,6
88423,0
88424,0
88425,17
88426,16
88427,0
88428,13
88429,7
88430,4
88431,3
88432,6
88433,16
88434,14
88435,3
88436,1
88437,3
88438,3
88439,2
88440,2
88441,5
88442,1
88443,4
88444,7
88445,3
88446,17
88447,13
88448,1
88449,1
88450,7
88451,7
88452,2
88453,0
88454,4
88455,3
88456,3
88457,1
88458,1
88459,18
88460,16
88461,21
88462,2
88463,5
88464,1
88465,16
88466,3
88467,7
88468,2
88469,4
88470,17
88471,5
88472,3
88473,2
88474,5
88475,2
88476,5
88477,3
88478,8
88479,13
88480,3
88481,4
88482,17
88483,0
88484,1
88485,14
88486,0
88487,2
88488,1
88489,16
88490,14
88491,1
88492,17
88493,16
88494,16
88495,3
88496,21
88497,2
88498,3
88499,2
88500,19
88501,5
88502,2
88503,3
88504,3
88505,7
88506,2
88507,3
88508,5
88509,16
88510,17
88511,0
88512,17
88513,14
88514,3
88515,1
88516,7
88517,2
88518,1
88519,6
88520,17
88521,2
88522,17
88523,9
88524,18
88525,2
88526,21
88527,4
88528,7
88529,3
88530,17
88531,3
88532,0
88533,3
88534,3
88535,5
88536,13
88537,5
88538,5
88539,4
88540,0
88541,0
88542,14
88543,3
88544,4
88545,0
88546,0
88547,1
88548,13
88549,0
88550,4
88551,17
88552,0
88553,14
88554,3
88555,0
88556,0
88557,3
88558,4
88559,4
88560,0
88561,13
88562,3
88563,13
88564,3
88565,18
88566,5
88567,0
88568,17
88569,2
88570,0
88571,16
88572,4
88573,7
88574,0
88575,18
88576,4
88577,17
88578,3
88579,3
88580,13
88581,13
88582,18
88583,19
88584,13
88585,3
88586,3
88587,5
88588,21
88589,13
88590,17
88591,13
88592,0
88593,3
88594,14
88595,7
88596,4
88597,14
88598,3
88599,3
88600,18
88601,3
88602,13
88603,14
88604,13
88605,9
88606,0
88607,0
88608,14
88609,3
88610,7
88611,0
88612,3
88613,13
88614,2
88615,13
88616,2
88617,13
88618,13
88619,17
88620,9
88621,7
88622,14
88623,0
88624,0
88625,16
88626,13
88627,5
88628,7
88629,3
88630,7
88631,3
88632,4
88633,3
88634,13
88635,21
88636,0
88637,17
88638,3
88639,3
88640,16
88641,9
88642,5
88643,16
88644,18
88645,7
88646,21
88647,14
88648,4
88649,3
88650,3
88651,13
88652,4
88653,17
88654,2
88655,5
88656,0
88657,0
88658,5
88659,7
88660,7
88661,5
88662,16
88663,4
88664,11
88665,4
88666,7
88667,3
88668,3
88669,11
88670,3
88671,14
88672,17
88673,14
88674,0
88675,2
88676,3
88677,4
88678,4
88679,3
88680,16
88681,7
88682,14
88683,0
88684,16
88685,0
88686,14
88687,5
88688,0
88689,8
88690,18
88691,5
88692,3
88693,5
88694,6
88695,14
88696,13
88697,7
88698,3
88699,16
88700,7
88701,3
88702,16
88703,4
88704,3
88705,4
88706,13
88707,6
88708,7
88709,14
88710,4
88711,3
88712,16
88713,16
88714,3
88715,3
88716,1
88717,13
88718,16
88719,13
88720,5
88721,7
88722,2
88723,14
88724,19
88725,16
88726,14
88727,3
88728,0
88729,17
88730,11
88731,16
88732,5
88733,13
88734,13
88735,4
88736,7
88737,2
88738,3
88739,0
88740,1
88741,3
88742,0
88743,4
88744,3
88745,4
88746,0
88747,3
88748,17
88749,17
88750,2
88751,4
88752,14
88753,9
88754,1
88755,3
88756,7
88757,1
88758,11
88759,0
88760,7
88761,3
88762,17
88763,16
88764,9
88765,16
88766,7
88767,0
88768,14
88769,1
88770,5
88771,21
88772,2
88773,7
88774,9
88775,4
88776,0
88777,5
88778,0
88779,3
88780,4
88781,3
88782,3
88783,21
88784,1
88785,18
88786,2
88787,17
88788,16
88789,0
